ShellNo,kx,ky,kz,u_amp,v_amp,w_amp,u_hat_pn1,u_hat_pn2,u_hat_pn3
33,-331.89456742736212,467.94787361263366,-418.87902047863895,0.71550988513195072E-3,-0.89975025152508553E-4,-0.66744203420540432E-3,0.72817041286937401,-0.91567080448025001E-1,-0.67925202951472330
33,-201.59757519747777,262.98876731611273,-628.31853071795831,-0.43450481199983586E-3,0.75462867068583936E-3,0.45526904971114612E-3,-0.44219311979079434,0.76798138238864277,0.46332476850921045
33,378.57809455007526,254.44192915709849,-544.54272662223070,-0.52121049855056313E-4,0.90237203417755881E-3,0.38540482352098459E-3,-0.53043301260809944E-1,0.91833897803896081,0.39222433581524774
33,631.83527694887630,248.00831529845104,-209.43951023931947,-0.33655992450400260E-3,0.80815546367526571E-4,-0.91963309780594444E-3,-0.34251515495997625,0.82245530058405139E-1,-0.93590546606383018
33,566.00652812593626,410.40722847021823,125.66370614359168,-0.10963277016000968E-4,-0.27381244458029962E-3,0.94362880501127689E-3,-0.11157265772324773E-1,-0.27865739518335281,0.96032576323355734
33,294.85027146396510,575.91401004017143,293.21531433504725,-0.32600820251750881E-3,-0.28257264881741470E-3,0.88283640609605166E-3,-0.33177672644200956,-0.28757260609617447,0.89845767847711022
33,-191.08051388296408,651.31572901969867,209.43951023931947,0.22774846784497923E-3,-0.23140890836032406E-3,0.92742079037658371E-3,0.23177834339837605,-0.23550355326162048,0.94383095728666133
33,-392.01784203647884,590.89446205783315,-41.887902047863896,0.47220958667048348E-3,0.36849726102569657E-3,0.77894585483846744E-3,0.48056505833362662,0.37501760391868116,0.79272884485168660
33,281.65537992268617,532.10599854582154,-376.99111843077503,-0.14060792334518376E-3,0.61066057851310034E-3,0.75686976398821771E-3,-0.14309589807565851,0.62146585926892151,0.77026213052250070
33,307.93568172938251,634.62278612534851,-83.775804095727793,0.56737953051460698E-3,-0.36932243481016801E-3,-0.71218689779852949E-3,0.57741897851245216,-0.37585737866926583,-0.72478862722417525
33,-15.771224097887682,678.58323744747281,-209.43951023931947,-0.11403561902862144E-3,-0.29024814173387225E-3,-0.93181578850638324E-3,-0.11605341242011294,-0.29538391235775341,-0.94830372233049587
34,354.20811493984479,-394.43312017998352,502.65482457436673,0.69660895232977600E-4,0.77756188819777278E-3,0.56106435971881832E-3,0.72459396134556819E-1,0.80879903549364884,0.58360410904684268
34,563.89599595803020,-433.18646330073750,167.55160819145559,-0.10960598193788665E-3,0.21707899049683329E-3,0.93011374931098630E-3,-0.11400920469644868,0.22579974765316260,0.96747939265095007
34,599.05083439696773,-180.88267491568425,376.99111843077503,-0.49103635624522953E-3,0.86847510163016355E-4,0.82194230507556039E-3,-0.51076285675982414,0.90336452340378084E-1,0.85496235562339107
34,372.65331319717865,-6.9339578621835471,628.31853071795831,0.29184309504129695E-3,-0.89754575441827679E-3,-0.18299610009908966E-3,0.30356736533471262,-0.93360303726753691,-0.19034763856841366
34,-8.7015965422666568,-290.60345378018121,670.20643276582234,0.77140087965643883E-3,-0.52998367810662981E-3,-0.21978701020504749E-3,0.80239051953944140,-0.55127481707409953,-0.22861655717192381
34,-48.627350705885533,-564.82915250615872,460.76692252650281,-0.62356678590014204E-3,0.49401591281829577E-3,0.53977873934928696E-3,-0.64861745753880184,0.51386211164753504,0.56146337724649231
34,235.28598768192256,-659.14971228340767,209.43951023931947,-0.39274738802953026E-3,0.13529056677207292E-3,0.86700305523539284E-3,-0.40852530641283014,0.14072562142964751,0.90183334019847738
34,449.64676412933090,-536.33536776048891,-209.43951023931947,0.69574494961444826E-3,0.36761239935231713E-3,0.55231190008676640E-3,0.72369524887852499,0.38238056487155869,0.57450003512546222
34,676.61609032849947,-245.15718818520472,-125.66370614359168,0.24812455479897511E-3,0.86204503279081897E-3,-0.34577581291281664E-3,0.25809251154122720,0.89667613813907387,-0.35966673293249962
34,719.75400997900726,117.90808468129183,41.887902047863896,-0.15353051680906121E-3,0.71584942019453938E-3,0.62308613695420722E-3,-0.15969832858169375,0.74460738032567786,0.64811749938783825
34,537.25661893056576,364.36781888246890,335.10321638291117,0.19057452040609885E-3,-0.77455260439562911E-3,0.53665441509873611E-3,0.19823050825108451,-0.80566885913901576,0.55821353890079883
34,203.07623623368340,385.43729410476345,586.43062867009451,0.55091651123806179E-3,-0.73233596012469728E-3,0.29055702573256326E-3,0.57304858904496214,-0.76175623728038966,0.30222963050965235
34,-156.76285210676576,244.84994043435370,670.20643276582234,0.68249921606217394E-3,0.67163452233234171E-3,-0.85733508822151527E-4,0.70991739185634495,0.69861622863962725,-0.89177698003641698E-1
34,-422.11873628865840,-107.78514686034788,586.43062867009451,0.43060515777078545E-3,0.73532842677652443E-3,0.44510633440178243E-3,0.44790394381446141,0.76486892088600522,0.46298767907810418
34,-472.05496049003045,-445.61496417717683,335.10321638291117,-0.61856421376388490E-3,0.10779709351694158E-3,-0.72801541613416363E-3,-0.64341391608415299,0.11212764744373019,-0.75726212322285669
34,-265.45487342757269,-679.32456270005639,41.887902047863896,-0.68483979699517127E-3,0.22846386227113149E-3,-0.63485987598587692E-3,-0.71235200140940669,0.23764198612965692,-0.66036422716283216
34,114.62413271979165,-710.47356657973955,-125.66370614359168,0.42322608068900476E-3,0.21609774557991945E-3,-0.83572112276101619E-3,0.44022842561177461,0.22477908299041474,-0.86929471247291423
34,311.39355501532060,-374.44628510614177,-544.54272662223070,0.66948290252892226E-3,-0.32687728290688720E-3,0.60761190836741621E-3,0.69637817138891989,-0.34000898854835643,0.63202162156001251
34,525.01126373358341,-73.512229846613735,-502.65482457436673,0.58578932447232951E-3,-0.37075151562175694E-3,0.66606495707810282E-3,0.60932235469234930,-0.38564578947883726,0.69282291614049196
34,599.71910679700409,296.75666805321498,-293.21531433504725,0.54251181371515805E-3,-0.45122362272598710E-3,0.65293684252196898E-3,0.56430624794862050,-0.46935071843426518,0.67916740324561298
34,486.67402489338554,543.22789398938630,-41.887902047863896,-0.37102596966164631E-3,0.39368095290019862E-3,0.79473478796970973E-3,-0.38593126921507326,0.40949637556941831,0.82666182555961321
34,223.54563855947424,663.22333092540850,209.43951023931947,-0.50290793565890813E-3,-0.87744534939336770E-4,0.81463663733508075E-3,-0.52311135547781595,-0.91269513470191743E-1,0.84736319584997111
34,-207.17902719177644,590.47209499537360,376.99111843077503,-0.84033386186361234E-3,-0.42223192939179499E-3,0.19951828100828802E-3,-0.87409276005445247,-0.43919433607816633,0.20753356831425571
34,-484.19214012500805,351.85378397292180,418.87902047863895,0.87826282462123402E-4,-0.68063907695610178E-3,0.67324983258688019E-3,0.91354545052355671E-1,-0.70798252501460412,0.70029643107203021
34,-672.02858103615165,137.53132645185855,251.32741228718336,0.26096663732658388E-5,0.84628155451426182E-3,-0.45612395922531610E-3,0.27145050158641055E-2,0.88027939053657089,-0.47444791711955303
34,-661.28239315498706,-307.65849219107326,41.887902047863896,0.40527446452532625E-3,-0.83872323261762231E-3,0.23779044034651333E-3,0.42155563562667392,-0.87241742668167876,0.24734324266797431
34,-474.95832967224072,-514.05488449942004,-209.43951023931947,-0.73018802134514711E-3,0.58869393728380585E-3,0.21098162891205100E-3,-0.75952200893205046,0.61234365508793542,0.21945743555726213
34,-119.65483274506477,-554.14737368163105,-460.76692252650281,-0.65144739774593090E-3,0.52987025972414377E-3,-0.46808347746844900E-3,-0.67761812271043553,0.55115684231253481,-0.48688788745096195
34,163.02497600764895,6.8748218887620283,-712.09433481368626,0.93339325788903600E-3,0.83763385600461979E-4,0.21449724336007804E-3,0.97089064957477855,0.87128428632686036E-1,0.22311428347881121
34,276.26134512441928,401.06811855957335,-544.54272662223070,-0.87100386102603744E-3,0.51967493307459801E-4,-0.40360872112245978E-3,-0.90599487115027177,0.54055193679201377E-1,-0.41982297398511509
34,221.71505752521128,649.13766856627831,-251.32741228718336,0.90742274678607879E-3,-0.22204640164815619E-3,0.22699713694085766E-3,0.94387682000034556,-0.23096671559368551,0.23611633775302526
34,-158.42299282609298,711.93420107345264,-41.887902047863896,-0.90029570009551136E-3,-0.21559430527138079E-3,-0.25929730807148122E-3,-0.93646345705555201,-0.22425541787493633,-0.26971411003746548
34,-521.60254485520340,509.78322502280037,41.887902047863896,-0.46997134452567546E-4,-0.12630142128609487E-3,0.95188632009468057E-3,-0.48885159616431473E-1,-0.13137535322678787,0.99012663722061978
34,-704.72994875404152,173.32069013618451,-83.775804095727793,0.11278281836941762E-3,0.74636029507683553E-3,0.59537777239539505E-3,0.11731366480533946,0.77634397461023708,0.61929600122745831
34,-600.53165496084398,-175.90388189675124,-376.99111843077503,0.54126933970729933E-3,-0.46097904175938461E-3,-0.64712763115204464E-3,0.56301385978706686,-0.47949804384309674,-0.67312481728005891
34,-317.11430994230199,-195.84965161645476,-628.31853071795831,0.76383262026450197E-3,-0.54215141431474901E-3,-0.21651770880326483E-3,0.79451821896829078,-0.56393137015192329,-0.22521591747927044
34,-145.13784071903433,509.87830133824269,-502.65482457436673,-0.94138379588733277E-3,-0.10755485194463109E-3,0.16271708181060183E-3,-0.97920219303413847,-0.11187567425289478,0.16925394727330317
34,-461.84283369557266,456.19050733867141,-335.10321638291117,-0.35409374746876948E-3,-0.73357116860235346E-3,-0.51062638459830278E-3,-0.36831882551608414,-0.76304106803216099,-0.53113987919077543
34,-382.17235464812126,209.15581931266300,-586.43062867009451,-0.80949834060931025E-3,-0.30683007507566456E-3,0.41811013815604641E-3,-0.84201847731506996,-0.31915642027779129,0.43490695930908824
34,354.20811493984479,394.43312017998352,-502.65482457436673,0.56675752121028249E-3,-0.75264190359336611E-3,-0.19121826051913307E-3,0.58952598303925041,-0.78287793542626205,-0.19890010946281239
34,563.89599595803020,433.18646330073750,-167.55160819145559,-0.58858091545751156E-3,0.75997609088577849E-3,-0.16037246964545018E-4,-0.61222609281349261,0.79050676047320689,-0.16681514454060162E-1
34,599.05083439696773,180.88267491568425,-376.99111843077503,-0.28442462965502509E-3,-0.56572575222533388E-3,-0.72339847204961315E-3,-0.29585087647339953,-0.58845276459510454,-0.75245970173179366
34,372.65331319717865,6.9339578621835471,-628.31853071795831,0.50034995682629439E-3,-0.76863308748100238E-3,0.28827320996301401E-3,0.52045061445638230,-0.79951153630232774,0.29985406655816044
34,-8.7015965422666568,290.60345378018121,-670.20643276582234,-0.84959009428011117E-3,-0.41672490864828280E-3,-0.16966251283717659E-3,-0.88372084492383984,-0.43346608070273918,-0.17647839847216715
34,-48.627350705885533,564.82915250615872,-460.76692252650281,-0.95382906787864097E-3,0.15187345116948469E-4,0.11928034149470848E-3,-0.99214743139498007,0.15797469331692335E-1,0.12407221421034356
34,235.28598768192256,659.14971228340767,-209.43951023931947,0.54921189770955185E-3,-0.41021585476573374E-3,-0.67404568833434727E-3,0.57127549574052594,-0.42669553731308835,-0.70112425888961438
34,449.64676412933090,536.33536776048891,209.43951023931947,0.54022400444386385E-3,-0.14777352396203700E-3,-0.78138937584760549E-3,0.56192653006364934,-0.15371005892407302,-0.81278028556073179
34,676.61609032849947,245.15718818520472,125.66370614359168,-0.62874852282747017E-4,0.56931038305072120E-3,-0.77212744203926365E-3,-0.65400736140705684E-1,0.59218140150257170,-0.80314627025636087
34,719.75400997900726,-117.90808468129183,-41.887902047863896,0.13870842006843387E-3,0.92527138004484116E-3,-0.22109091686694664E-3,0.14428078082147769,0.96244248992795278,-0.22997284593366099
34,537.25661893056576,-364.36781888246890,-335.10321638291117,0.16122013155759016E-3,-0.50175532456139501E-3,0.80405099931775187E-3,0.16769685974214341,-0.52191244030705231,0.83635229890600615
34,203.07623623368340,-385.43729410476345,-586.43062867009451,-0.92305522275502199E-3,-0.17130969865766319E-3,-0.20705165765945948E-3,-0.96013730251365914,-0.17819175701392417,-0.21536958479340715
34,-156.76285210676576,-244.84994043435370,-670.20643276582234,0.27528958640315364E-3,-0.88407764124232339E-3,0.25859372367175321E-3,0.28634884932488375,-0.91959386692113776,0.26898226040269579
34,-422.11873628865840,107.78514686034788,-586.43062867009451,-0.33034105885777201E-3,0.81538403837120113E-3,0.38764932716468185E-3,-0.34361191545457997,0.84814062237552035,0.40322244014203812
34,-472.05496049003045,445.61496417717683,-335.10321638291117,-0.70139043704517574E-3,-0.64424522005312763E-3,0.13133125031502396E-3,-0.72956753359073889,-0.67012661051081546,0.13660724657064099
34,-265.45487342757269,679.32456270005639,-41.887902047863896,0.67688650629072985E-3,0.22475303673632986E-3,-0.64463871752196253E-3,0.70407920158679416,0.23378208486779187,-0.67053591603117801
34,114.62413271979165,710.47356657973955,125.66370614359168,-0.56532574103579120E-3,-0.46087305133371438E-4,0.77622877612010103E-3,-0.58803668367704587,-0.47938779544312395E-1,0.80741236804120342
34,311.39355501532060,374.44628510614177,544.54272662223070,0.71314266412755508E-3,-0.64378499212365862E-3,0.34882238552406692E-4,0.74179188521265516,-0.66964789375384515,0.36283569610693164E-1
34,525.01126373358341,73.512229846613735,502.65482457436673,0.66717325251945496E-3,-0.39581180824925494E-4,-0.69105826620926051E-3,0.69397573535348767,-0.41171283419123655E-1,-0.71882028641532392
34,599.71910679700409,-296.75666805321498,293.21531433504725,0.56453402918162718E-4,0.72985094879433865E-3,0.62320057115827191E-3,0.58721316622620867E-1,0.75917139509908971,0.64823653077978249
34,486.67402489338554,-543.22789398938630,41.887902047863896,0.64581353060436119E-3,0.54305374521615554E-3,-0.46072319188865423E-3,0.67175792511155064,0.56486995057083400,-0.47923191566498152
34,223.54563855947424,-663.22333092540850,-209.43951023931947,0.91345723465695175E-3,0.29814907873058032E-3,0.30844016502620537E-4,0.95015373254421087,0.31012668055211923,0.32083119268989310E-1
34,-207.17902719177644,-590.47209499537360,-376.99111843077503,-0.36224560526559754E-3,-0.38544163001864016E-3,0.80278341871476604E-3,-0.37679816950610096,-0.40092605274254867,0.83503379553712109
34,-484.19214012500805,-351.85378397292180,-418.87902047863895,0.49145050109665326E-3,0.25813918838130345E-3,-0.78491331396704142E-3,0.51119363913415383,0.26850946497625627,-0.81644579154218511
34,-672.02858103615165,-137.53132645185855,-251.32741228718336,0.15462861925301854E-3,-0.94328515949203588E-3,0.10272022215232040E-3,0.16084054531199729,-0.98117994049443513,0.10684682192314278
34,-661.28239315498706,307.65849219107326,-41.887902047863896,0.40077042072684388E-3,0.82046683849061163E-3,-0.30077497046244084E-3,0.41687064998716794,0.85342761482793417,-0.31285806275111322
34,-474.95832967224072,514.05488449942004,209.43951023931947,-0.51250016983672632E-3,-0.66458591769172424E-3,0.46895360108672627E-3,-0.53308894037363741,-0.69128445901274782,0.48779296671719768
34,-119.65483274506477,554.14737368163105,460.76692252650281,-0.43395276351374093E-3,0.49113587928442562E-3,-0.70336256167593560E-3,-0.45138603358404994,0.51086637795772871,-0.73161888477376669
34,163.02497600764895,-6.8748218887620283,712.09433481368626,0.75602486190810782E-3,-0.56638723489459055E-3,-0.17855042529862350E-3,0.78639679799348494,-0.58914082113827004,-0.18572336679620857
34,276.26134512441928,-401.06811855957335,544.54272662223070,0.70539967008895253E-3,-0.30111454513007525E-3,-0.57964616982995561E-3,0.73373783034536988,-0.31321127921893333,-0.60293240988531094
34,221.71505752521128,-649.13766856627831,251.32741228718336,-0.68870566810157587E-3,-0.43343285843546700E-3,-0.51192656309499652E-3,-0.71637317691924285,-0.45084524225639006,-0.53249229001499010
34,-158.42299282609298,-711.93420107345264,41.887902047863896,0.85781785263138810E-3,-0.21313280599752989E-3,-0.37811543840939163E-3,0.89227913863626906,-0.22169503230463361,-0.39330554459092648
34,-521.60254485520340,-509.78322502280037,-41.887902047863896,0.24251748199054357E-3,-0.17303428592131299E-3,-0.91405292673548213E-3,0.25226018468951733,-0.17998562646230667,-0.95077335547825581
34,-704.72994875404152,-173.32069013618451,83.775804095727793,0.60311477965514117E-4,-0.60513490974041159E-3,-0.74459560345741503E-3,0.62734382880783784E-1,-0.62944511397798086,-0.77450838968587921
34,-600.53165496084398,175.90388189675124,376.99111843077503,0.88136269664847050E-4,-0.80604589606436043E-3,0.51649816791194975E-3,0.91676985432193950E-1,-0.83842733703358996,0.53724755081510467
34,-317.11430994230199,195.84965161645476,628.31853071795831,0.85710551769817929E-3,-0.89093228827598328E-5,0.43536088655980537E-3,0.89153818693110887,-0.92672388704381041E-2,0.45285072543533522
34,-145.13784071903433,-509.87830133824269,502.65482457436673,0.93398282965003951E-3,-0.22384908120322123E-3,0.42614654901947555E-4,0.97150390631857175,-0.23284181455052877,0.44326621849325100E-1
34,-461.84283369557266,-456.19050733867141,335.10321638291117,0.46809796639986443E-3,-0.75053645956026267E-3,-0.37660013644725426E-3,0.48690295844908055,-0.78068790897421092,-0.39172936810380599
34,-382.17235464812126,-209.15581931266300,586.43062867009451,-0.76298292551693582E-3,0.48734979490606153E-3,-0.32341239744893924E-3,-0.79363438926582386,0.50692819446391579,-0.33640490756262342
35,-329.53976348458366,559.38752753714527,-376.99111843077503,-0.79703022196831418E-3,-0.14723343556640378E-3,0.47824098375495153E-3,-0.84692294314011662,-0.15644999542249058,0.50817804686466495
35,52.105568870458882,729.96207664674284,-167.55160819145559,0.12682595688346350E-3,-0.21720757497427481E-3,-0.90685464317984219E-3,0.13476504367054551,-0.23080439561657373,-0.96362218424470913
35,236.36341530105233,505.07784379897055,-502.65482457436673,0.87466430704164042E-3,-0.34029576919179842E-3,0.69357315980216486E-4,0.92941678842482600,-0.36159769910645279,0.73698964680663268E-1
35,-159.77667553533908,298.20784109655580,-670.20643276582234,0.66639959265745623E-3,-0.53344711596190061E-3,-0.39622601529979974E-3,0.70811506109145372,-0.56683998800489743,-0.42102908243262066
35,-550.06309870165524,220.81122165657999,-460.76692252650281,-0.32750456697612538E-4,-0.86279702900523192E-3,-0.37437680503510493E-3,-0.34800578963024117E-1,-0.91680663919254668,-0.39781214918137658
35,-589.40532658025802,447.70878818084293,-125.66370614359168,0.28992676625742115E-3,0.57444128791427215E-3,0.68673792291481714E-3,0.30807568321241574,0.61040032462018168,0.72972653584529878
35,-302.42247560760148,685.87113583141888,-41.887902047863896,-0.38554459001214670E-3,-0.11806695598951630E-3,0.85033220616308875E-3,-0.40967901829175296,-0.12545774438426627,0.90356153987734433
35,165.83132936654729,687.72644786341777,251.32741228718336,-0.67796396451381535E-3,0.36196435229295348E-3,-0.54313531307796854E-3,-0.72040334273774709,0.38462269824436002,-0.57713464959878114
35,440.18435264361767,606.72588901993481,-41.887902047863896,-0.53858547218904216E-3,0.34302029708465427E-3,-0.69131184190444211E-3,-0.57229999649497210,0.36449277775978967,-0.73458677429750097
35,524.18558604970235,383.06700857594865,-376.99111843077503,0.67246091825983617E-3,-0.50776038638092975E-3,0.41907636685677830E-3,0.71455581525234446,-0.53954531332790012,0.44530982669929409
35,350.34210871147241,214.73098490275532,-628.31853071795831,0.73630534984259308E-3,-0.54089023418354390E-3,0.22570220242722005E-3,0.78239679845326249,-0.57474903262662647,0.23983077213911069
35,199.23984161779771,-129.83955058321422,-712.09433481368626,0.54793903493250415E-3,-0.71088873807248032E-3,0.28292987452971938E-3,0.58223907618002513,-0.75538915049753741,0.30064079809573380
35,-412.33050057377989,-222.97049381354523,-586.43062867009451,-0.89950379272303482E-4,0.89488890630341506E-3,-0.27700554591252648E-3,-0.95581118319121375E-1,0.95090741281835434,-0.29434561669569692
35,-676.34647606448766,-142.17379790886648,-293.21531433504725,0.40847933891178579E-3,-0.36767632396505763E-3,-0.76394243781857185E-3,0.43404944302959192,-0.39069222951975463,-0.81176392060659130
35,-745.13841777489358,81.531019098494596,41.887902047863896,0.11339443296169073E-3,0.75052411430147738E-3,0.55633133495043205E-3,0.12049272945065020,0.79750563311400524,0.59115671974609418
35,-579.82189039337072,376.11769423591312,293.21531433504725,0.30994261027959537E-3,-0.19757921832951801E-3,0.86634134649098778E-3,0.32934448464735960,-0.20994733760247730,0.92057282485743430
35,-260.70490511634142,594.59550463308688,376.99111843077503,0.19539954663132326E-3,0.55252872352403619E-3,-0.73632895140665405E-3,0.20763122220454988,0.58711607138409339,-0.78242187743464398
35,308.80662003991063,414.42110872835036,544.54272662223070,-0.63868420281234931E-3,-0.32536512403769086E-3,0.60981089114605215E-3,-0.67866473550665196,-0.34573242124324999,0.64798400418603408
35,600.92365751831244,373.30745334794022,251.32741228718336,0.53840243610672679E-3,-0.75324933029011351E-3,-0.16848608558064332E-3,0.57210550266868709,-0.80040144293673487,-0.17903302477755834
35,731.93305843107851,161.71755221693923,-41.887902047863896,0.20905934711200103E-3,-0.87312682460047926E-3,0.28212237658618698E-3,0.22214610270335022,-0.92778306222699269,0.29978275216966199
35,638.80072712343781,-115.95038899530664,-376.99111843077503,-0.22001253461172547E-3,0.70078245421726802E-3,-0.58834321131240829E-3,-0.23378494090339147,0.74465023065365954,-0.62517248451467311
35,357.85271981557901,-427.68297056346279,-502.65482457436673,-0.82440852676927295E-3,-0.34956206809788615E-3,-0.28949307307722612E-3,-0.87601508273672157,-0.37144405238798728,-0.30761484158500108
35,-129.31554013738736,-542.44703286898971,-502.65482457436673,0.92648322067993990E-3,-0.14066913944029214E-3,-0.86546708950161144E-4,0.98447947693931093,-0.14947478564808539,-0.91964384088406015E-1
35,-398.30822946517543,-564.80837355425160,-293.21531433504725,0.29670338910006011E-3,0.23768292342877184E-3,-0.86088514020706680E-3,0.31527651099064585,0.25256146567105336,-0.91477506944366083
35,-611.78719019541870,-433.12238759051189,41.887902047863896,0.52167088620418047E-3,-0.70357099845464984E-3,0.34423340111459607E-3,0.55432658651696853,-0.74761333296459520,0.36578182001572346
35,-632.71269700705886,-225.86199873631676,335.10321638291117,0.48940834422882165E-3,-0.62965001854349144E-3,0.49966951534973034E-3,0.52004446489870115,-0.66906502683944979,0.53094796768473451
35,-460.12886579189433,89.519325734419326,586.43062867009451,0.60856658725119347E-3,0.60585576575225813E-3,0.38501272421652611E-3,0.64666180900729675,0.64378129474456780,0.40911385861202321
35,-93.577419081289094,325.11500915011368,670.20643276582234,-0.90195135302264823E-3,-0.26854101021916277E-3,0.43336397561296317E-5,-0.95841195655629685,-0.28535121562513982,0.46049181519195086E-2
35,516.75008995774124,8.7022105683120117,544.54272662223070,-0.52371696350480374E-3,0.61154897047208730E-3,0.48721422051730843E-3,-0.55650074473779065,0.64983088428875024,0.51771299281627592
35,698.61702236399310,-178.05199429173592,209.43951023931947,-0.34412440240617957E-3,-0.60362987540112621E-3,0.63471148328532771E-3,-0.36566599817561479,-0.64141606748551561,0.67444333056947614
35,618.72051754821314,-416.89291295279645,-83.775804095727793,0.24565483301878431E-3,0.51497528654547038E-3,-0.74840059799840760E-3,0.26103240309140213,0.54721185383463855,-0.79524918834236225
35,282.33703021589582,-675.16325804845724,-167.55160819145559,-0.43560342581756335E-3,-0.36795274156996966E-3,0.74867197971447818E-3,-0.46287145112797828,-0.39098595039135436,0.79553755808713966
35,-113.47830123831983,-740.94618149186522,-41.887902047863896,-0.80043735871597596E-3,0.95131798220981901E-4,0.48569462994919426E-3,-0.85054336078862736,0.10108688518304230,0.51609827849197221
35,-336.86481420022795,-603.47331461343651,293.21531433504725,-0.79033230702262123E-3,0.21627110399059403E-3,-0.46287250067101753E-3,-0.83980575023782045,0.22980930315984657,-0.49184752317021718
35,-262.96690940079174,-315.74894073283014,628.31853071795831,-0.87498584953930490E-3,0.45116205003892117E-4,-0.34353105969399329E-3,-0.92975845892985909,0.47940401846805002E-1,-0.36503551323006961
35,79.415177947869296,-224.16077465748637,712.09433481368626,0.78999526705321541E-3,0.50642941159982060E-3,0.71316386073809172E-4,0.83944761214596730,0.53813102181448857,0.75780669192928626E-1
35,451.07718396955090,-523.62898945606685,293.21531433504725,-0.72519880441842632E-3,-0.35332192156836879E-3,0.48466443198544155E-3,-0.77059500238645195,-0.37543926621956936,0.51500359190741118
35,116.78036622731852,-681.19034825846961,293.21531433504725,0.51998666517354293E-3,0.38364047610715639E-3,0.68416602587122253E-3,0.55253693614631705,0.40765571013098345,0.72699364246989417
35,294.73818020548788,-424.54185785298756,544.54272662223070,-0.31006074862492466E-3,-0.77430475901093285E-3,-0.43584833389336567E-3,-0.32947001824993355,-0.82277490528459318,-0.46313169002813570
35,-329.53976348458366,-559.38752753714527,376.99111843077503,0.45953892283133677E-4,0.50654945111947079E-3,0.79179870622339576E-3,0.48830526909082128E-1,0.53825857560162627,0.84136394350666699
35,52.105568870458882,-729.96207664674284,167.55160819145559,0.67574101634553256E-3,0.19197744194334411E-3,0.62623321409491434E-3,0.71804124183713047,0.20399489964839954,0.66543433630857285
35,236.36341530105233,-505.07784379897055,502.65482457436673,-0.74313553360333949E-3,0.19360401563348840E-3,0.54398194974568620E-3,-0.78965453997096002,0.20572329405418413,0.57803428426586190
35,-159.77667553533908,-298.20784109655580,670.20643276582234,-0.79543109664129965E-3,-0.36093985772877105E-3,-0.35023004928361640E-3,-0.84522371531778828,-0.38353407208237372,-0.37215384804715784
35,-550.06309870165524,-220.81122165657999,460.76692252650281,-0.50486735198925371E-3,-0.28732898711448471E-3,-0.74040550233069817E-3,-0.53647117995871241,-0.30531528756276222,-0.78675361343572781
35,-589.40532658025802,-447.70878818084293,125.66370614359168,-0.42130791658968826E-3,0.68989820370487988E-3,0.48186035919764832E-3,-0.44768106760769066,0.73308464477780488,0.51202398898551427
35,-302.42247560760148,-685.87113583141888,41.887902047863896,-0.35630683960704066E-3,0.20875281356396989E-3,0.84564590503402723E-3,-0.37861103499403431,0.22182038068238522,0.89858188435705044
35,165.83132936654729,-687.72644786341777,-251.32741228718336,0.86523719572477269E-3,0.29184237816228155E-3,-0.22768820625005036E-3,0.91939955615215996,0.31011120912807311,-0.24194109638574363
35,440.18435264361767,-606.72588901993481,41.887902047863896,0.47394392833699300E-3,0.39298861469674922E-3,0.71174883163492423E-3,0.50361200316756871,0.41758902611946347,0.75630308443781125
35,524.18558604970235,-383.06700857594865,376.99111843077503,0.28210570875379968E-3,-0.40335193841000105E-3,-0.80210528030418894E-3,0.29976504095963236,-0.42860107607443987,-0.85231569139979013
35,350.34210871147241,-214.73098490275532,628.31853071795831,-0.43982081204390618E-3,0.68099252040525638E-3,0.47797085503991336E-3,-0.46735283847907783,0.72362148101951673,0.50789100855662961
35,199.23984161779771,129.83955058321422,712.09433481368626,-0.75591470486469699E-3,-0.47476188227150930E-3,0.29806612007033290E-3,-0.80323366537580665,-0.50448115961167794,0.31672454657604865
35,-412.33050057377989,222.97049381354523,586.43062867009451,-0.71691371116557571E-4,0.85924417132344610E-3,-0.37710621736662312E-3,-0.76179127654458112E-1,0.91303137873004481,-0.40071241803083585
35,-676.34647606448766,142.17379790886648,293.21531433504725,-0.26900520592326461E-3,0.39364780347550239E-3,-0.81137346753979106E-3,-0.28584446918200002,0.41828947898210134,-0.86216405121701911
35,-745.13841777489358,-81.531019098494596,-41.887902047863896,-0.10314756130218070E-3,0.55635528986780860E-3,0.75198315796031606E-3,-0.10960442124770695,0.59118217420010111,0.79905601039664065
35,-579.82189039337072,-376.11769423591312,-293.21531433504725,0.24011722714066438E-3,-0.76012004663429330E-3,0.50021048545328245E-3,0.25514815260882284,-0.80770225430788134,0.53152280158641485
35,-260.70490511634142,-594.59550463308688,-376.99111843077503,-0.19050694006933318E-3,-0.43246679605790878E-3,0.81383590109755969E-3,-0.20243234688602774,-0.45953847373970913,0.86478062888063911
35,308.80662003991063,-414.42110872835036,-544.54272662223070,-0.63183121367196631E-3,-0.67918371618919755E-3,0.15858150874453094E-3,-0.67138276103177297,-0.72169944877029335,0.16850843846528271
35,600.92365751831244,-373.30745334794022,-251.32741228718336,0.23410783644795799E-3,0.73749150518465393E-3,-0.53567630012590602E-3,0.24876258439363405,0.78365720507979997,-0.56920871526384431
35,731.93305843107851,-161.71755221693923,41.887902047863896,-0.19401087146289506E-3,-0.73407708746768736E-3,0.55600351548494337E-3,-0.20615561835880566,-0.78002905068582762,0.59080837934584607
