 energy shell parameters
             Nshells                80
              kstart      63.770000000
                kend    1660.000000000
                  Np                40
 isotropic coordinates
    i    j                 x                 y                 z
   69   76   0.102327417E+04  -0.496215338E+03   0.879645943E+03
   69   77   0.138328479E+04  -0.107226680E+03   0.376991118E+03
   69   78   0.119052735E+04  -0.765882389E+03   0.251327412E+03
   70    1   0.261398882E+03   0.170183847E+03   0.142418867E+04
   70    2  -0.300322676E+03   0.869661339E+03   0.113097336E+04
   70    3  -0.692923471E+03   0.257537655E+03   0.125663706E+04
   70    4  -0.396188878E+03  -0.531481492E+03   0.129852496E+04
   70    5   0.486383848E+03  -0.556686026E+03   0.125663706E+04
   70    6   0.878984643E+03   0.271828165E+03   0.113097336E+04
   70    7   0.485631381E+03   0.838844635E+03   0.108908545E+04
   70    8  -0.930136360E+02   0.139337508E+04   0.418879020E+03
   70    9  -0.843860538E+03   0.105687175E+04   0.544542727E+03
   70   10  -0.124768925E+04   0.417244107E+03   0.628318531E+03
   70   11  -0.116196722E+04  -0.454915651E+03   0.753982237E+03
   70   12  -0.651273840E+03  -0.106440521E+04   0.753982237E+03
   70   13   0.283059148E+03  -0.124032434E+04   0.712094335E+03
   70   14   0.944839310E+03  -0.915477900E+03   0.628318531E+03
   70   15   0.133956715E+04  -0.280184360E+03   0.502654825E+03
   70   16   0.126275913E+04   0.596309501E+03   0.418879020E+03
   70   17   0.727689222E+03   0.120579906E+04   0.376991118E+03
   70   18  -0.850003781E+02   0.141636367E+04  -0.335103216E+03
   70   19  -0.859935660E+03   0.115019584E+04  -0.251327412E+03
   70   20  -0.135640173E+04   0.519603945E+03  -0.125663706E+03
   70   21  -0.142947348E+04  -0.283648113E+03  -0.418879020E+02
   70   22  -0.105582346E+04  -0.100453348E+04  -0.418879020E+02
   70   23  -0.354209938E+03  -0.141364281E+04  -0.418879020E+02
   70   24   0.455647539E+03  -0.138428177E+04  -0.418879020E+02
   70   25   0.111886164E+04  -0.919608818E+03  -0.167551608E+03
   70   26   0.141677024E+04  -0.179978188E+03  -0.293215314E+03
   70   27   0.126365428E+04   0.621820594E+03  -0.376991118E+03
   70   28   0.703047341E+03   0.122033086E+04  -0.376991118E+03
   70   29  -0.357360859E+03   0.949355460E+03  -0.104719755E+04
   70   30  -0.102419574E+04   0.476868682E+03  -0.921533845E+03
   70   31  -0.113349226E+04  -0.455402362E+03  -0.795870139E+03
   70   32  -0.667155100E+03  -0.105452366E+04  -0.753982237E+03
   70   33   0.212524432E+03  -0.117413803E+04  -0.837758041E+03
   70   34   0.912204263E+03  -0.666531349E+03  -0.921533845E+03
   70   35   0.100122148E+04   0.162905273E+03  -0.104719755E+04
   70   36   0.497884864E+03   0.831630219E+03  -0.108908545E+04
   70   37  -0.515673559E+03  -0.250956997E+03  -0.134041287E+04
   70   38   0.245534300E+03  -0.518277475E+03  -0.134041287E+04
   70   39   0.984814601E+02   0.295961686E+03  -0.142418867E+04
   70   40   0.261398882E+03  -0.170183847E+03  -0.142418867E+04
   70   41  -0.300322676E+03  -0.869661339E+03  -0.113097336E+04
   70   42  -0.692923471E+03  -0.257537655E+03  -0.125663706E+04
   70   43  -0.396188878E+03   0.531481492E+03  -0.129852496E+04
   70   44   0.486383848E+03   0.556686026E+03  -0.125663706E+04
   70   45   0.878984643E+03  -0.271828165E+03  -0.113097336E+04
   70   46   0.485631381E+03  -0.838844635E+03  -0.108908545E+04
   70   47  -0.930136360E+02  -0.139337508E+04  -0.418879020E+03
   70   48  -0.843860538E+03  -0.105687175E+04  -0.544542727E+03
   70   49  -0.124768925E+04  -0.417244107E+03  -0.628318531E+03
   70   50  -0.116196722E+04   0.454915651E+03  -0.753982237E+03
   70   51  -0.651273840E+03   0.106440521E+04  -0.753982237E+03
   70   52   0.283059148E+03   0.124032434E+04  -0.712094335E+03
   70   53   0.944839310E+03   0.915477900E+03  -0.628318531E+03
   70   54   0.133956715E+04   0.280184360E+03  -0.502654825E+03
   70   55   0.126275913E+04  -0.596309501E+03  -0.418879020E+03
   70   56   0.727689222E+03  -0.120579906E+04  -0.376991118E+03
   70   57  -0.850003781E+02  -0.141636367E+04   0.335103216E+03
   70   58  -0.859935660E+03  -0.115019584E+04   0.251327412E+03
   70   59  -0.135640173E+04  -0.519603945E+03   0.125663706E+03
   70   60  -0.142947348E+04   0.283648113E+03   0.418879020E+02
   70   61  -0.105582346E+04   0.100453348E+04   0.418879020E+02
   70   62  -0.354209938E+03   0.141364281E+04   0.418879020E+02
   70   63   0.455647539E+03   0.138428177E+04   0.418879020E+02
   70   64   0.111886164E+04   0.919608818E+03   0.167551608E+03
   70   65   0.141677024E+04   0.179978188E+03   0.293215314E+03
   70   66   0.126365428E+04  -0.621820594E+03   0.376991118E+03
   70   67   0.703047341E+03  -0.122033086E+04   0.376991118E+03
   70   68  -0.357360859E+03  -0.949355460E+03   0.104719755E+04
   70   69  -0.102419574E+04  -0.476868682E+03   0.921533845E+03
   70   70  -0.113349226E+04   0.455402362E+03   0.795870139E+03
   70   71  -0.667155100E+03   0.105452366E+04   0.753982237E+03
   70   72   0.212524432E+03   0.117413803E+04   0.837758041E+03
   70   73   0.912204263E+03   0.666531349E+03   0.921533845E+03
   70   74   0.100122148E+04  -0.162905273E+03   0.104719755E+04
   70   75   0.497884864E+03  -0.831630219E+03   0.108908545E+04
   70   76  -0.515673559E+03   0.250956997E+03   0.134041287E+04
   70   77   0.245534300E+03   0.518277475E+03   0.134041287E+04
   70   78   0.984814601E+02  -0.295961686E+03   0.142418867E+04
   71    1  -0.235521771E+03  -0.140972962E+04   0.376991118E+03
   71    2   0.569063228E+03  -0.135842044E+04   0.125663706E+03
   71    3   0.365553179E+03  -0.113027621E+04   0.879645943E+03
   71    4  -0.443013863E+03  -0.944482092E+03   0.104719755E+04
   71    5  -0.958005991E+03  -0.100722047E+04   0.502654825E+03
   71    6  -0.761820222E+03  -0.124927797E+04  -0.209439510E+03
   71    7  -0.155714354E+03  -0.142076077E+04  -0.376991118E+03
   71    8   0.945761469E+03  -0.972915607E+03  -0.586430629E+03
   71    9   0.122832897E+04  -0.812617375E+03   0.125663706E+03
   71   10   0.102293250E+04  -0.603955740E+03   0.879645943E+03
   71   11   0.410852014E+03  -0.324616122E+03   0.138230077E+04
   71   12  -0.490480734E+03  -0.183312994E+03   0.138230077E+04
   71   13  -0.112059827E+04  -0.282781361E+03   0.921533845E+03
   71   14  -0.142261415E+04  -0.364727088E+03   0.167551608E+03
   71   15  -0.123483590E+04  -0.602979215E+03  -0.544542727E+03
   71   16  -0.614056139E+03  -0.843352099E+03  -0.104719755E+04
   71   17   0.232244662E+03  -0.101703988E+04  -0.104719755E+04
   71   18   0.109206126E+04  -0.253280778E+03  -0.963421747E+03
   71   19   0.146045860E+04  -0.901453455E+02  -0.209439510E+03
   71   20   0.136720300E+04   0.251046835E+03   0.502654825E+03
   71   21   0.855628948E+03   0.416807856E+03   0.113097336E+04
   71   22   0.830405607E+02   0.617517637E+03   0.134041287E+04
   71   23  -0.705270813E+03   0.708107599E+03   0.108908545E+04
   71   24  -0.125902188E+04   0.589179469E+03   0.502654825E+03
   71   25  -0.140240059E+04   0.393748048E+03  -0.251327412E+03
   71   26  -0.108988522E+04   0.262486496E+03  -0.963421747E+03
   71   27  -0.420697185E+03  -0.311751315E+03  -0.138230077E+04
   71   28   0.392701038E+03  -0.346353719E+03  -0.138230077E+04
   71   29   0.110348365E+04   0.631478459E+03  -0.753982237E+03
   71   30   0.122306737E+04   0.829024744E+03   0.418879020E+02
   71   31   0.715644557E+03   0.110616754E+04   0.670206433E+03
   71   32  -0.120009690E+03   0.126571674E+04   0.753982237E+03
   71   33  -0.806772961E+03   0.122073048E+04   0.209439510E+03
   71   34  -0.929479506E+03   0.101216179E+04  -0.544542727E+03
   71   35  -0.496886947E+03   0.749953498E+03  -0.117286126E+04
   71   36   0.428477610E+03   0.649769690E+03  -0.125663706E+04
   71   37   0.519723448E+03   0.138313534E+04  -0.418879020E+02
   71   38  -0.169994563E+03   0.144667439E+04  -0.251327412E+03
   71   39   0.341237263E+03   0.122474419E+04  -0.753982237E+03
   71   40  -0.235521771E+03   0.140972962E+04  -0.376991118E+03
   71   41   0.569063228E+03   0.135842044E+04  -0.125663706E+03
   71   42   0.365553179E+03   0.113027621E+04  -0.879645943E+03
   71   43  -0.443013863E+03   0.944482092E+03  -0.104719755E+04
   71   44  -0.958005991E+03   0.100722047E+04  -0.502654825E+03
   71   45  -0.761820222E+03   0.124927797E+04   0.209439510E+03
   71   46  -0.155714354E+03   0.142076077E+04   0.376991118E+03
   71   47   0.945761469E+03   0.972915607E+03   0.586430629E+03
   71   48   0.122832897E+04   0.812617375E+03  -0.125663706E+03
   71   49   0.102293250E+04   0.603955740E+03  -0.879645943E+03
   71   50   0.410852014E+03   0.324616122E+03  -0.138230077E+04
   71   51  -0.490480734E+03   0.183312994E+03  -0.138230077E+04
   71   52  -0.112059827E+04   0.282781361E+03  -0.921533845E+03
   71   53  -0.142261415E+04   0.364727088E+03  -0.167551608E+03
   71   54  -0.123483590E+04   0.602979215E+03   0.544542727E+03
   71   55  -0.614056139E+03   0.843352099E+03   0.104719755E+04
   71   56   0.232244662E+03   0.101703988E+04   0.104719755E+04
   71   57   0.109206126E+04   0.253280778E+03   0.963421747E+03
   71   58   0.146045860E+04   0.901453455E+02   0.209439510E+03
   71   59   0.136720300E+04  -0.251046835E+03  -0.502654825E+03
   71   60   0.855628948E+03  -0.416807856E+03  -0.113097336E+04
   71   61   0.830405607E+02  -0.617517637E+03  -0.134041287E+04
   71   62  -0.705270813E+03  -0.708107599E+03  -0.108908545E+04
   71   63  -0.125902188E+04  -0.589179469E+03  -0.502654825E+03
   71   64  -0.140240059E+04  -0.393748048E+03   0.251327412E+03
   71   65  -0.108988522E+04  -0.262486496E+03   0.963421747E+03
   71   66  -0.420697185E+03   0.311751315E+03   0.138230077E+04
   71   67   0.392701038E+03   0.346353719E+03   0.138230077E+04
   71   68   0.110348365E+04  -0.631478459E+03   0.753982237E+03
   71   69   0.122306737E+04  -0.829024744E+03  -0.418879020E+02
   71   70   0.715644557E+03  -0.110616754E+04  -0.670206433E+03
   71   71  -0.120009690E+03  -0.126571674E+04  -0.753982237E+03
   71   72  -0.806772961E+03  -0.122073048E+04  -0.209439510E+03
   71   73  -0.929479506E+03  -0.101216179E+04   0.544542727E+03
   71   74  -0.496886947E+03  -0.749953498E+03   0.117286126E+04
   71   75   0.428477610E+03  -0.649769690E+03   0.125663706E+04
   71   76   0.519723448E+03  -0.138313534E+04   0.418879020E+02
   71   77  -0.169994563E+03  -0.144667439E+04   0.251327412E+03
   71   78   0.341237263E+03  -0.122474419E+04   0.753982237E+03
   72    1  -0.147940225E+04  -0.168426598E+03   0.167551608E+03
   72    2  -0.136096349E+04   0.614051357E+03  -0.125663706E+03
   72    3  -0.135293145E+04  -0.140941080E+03  -0.628318531E+03
   72    4  -0.124021477E+04  -0.771132437E+03  -0.335103216E+03
   72    5  -0.114543168E+04  -0.870401454E+03   0.418879020E+03
   72    6  -0.115936044E+04  -0.227444066E+03   0.921533845E+03
   72    7  -0.125005750E+04   0.536324648E+03   0.628318531E+03
   72    8  -0.753571750E+03   0.129235572E+04   0.837758041E+02
   72    9  -0.822766639E+03   0.105780455E+04  -0.670206433E+03
   72   10  -0.851582908E+03   0.379835609E+03  -0.117286126E+04
   72   11  -0.748125012E+03  -0.458001654E+03  -0.121474916E+04
   72   12  -0.653299105E+03  -0.114507380E+04  -0.712094335E+03
   72   13  -0.480166274E+03  -0.141871696E+04   0.418879020E+02
   72   14  -0.406365168E+03  -0.120271781E+04   0.795870139E+03
   72   15  -0.412089667E+03  -0.527776018E+03   0.134041287E+04
   72   16  -0.581833035E+03   0.331414751E+03   0.134041287E+04
   72   17  -0.658771223E+03   0.101848690E+04   0.879645943E+03
   72   18   0.971655490E+02   0.149285382E+04   0.837758041E+02
   72   19  -0.232472637E+03   0.131979236E+04  -0.670206433E+03
   72   20  -0.205724048E+02   0.747316375E+03  -0.129852496E+04
   72   21   0.395861469E+02  -0.306797150E+03  -0.146607657E+04
   72   22   0.186265335E+03  -0.857182462E+03  -0.121474916E+04
   72   23   0.286401566E+03  -0.136620622E+04  -0.544542727E+03
   72   24   0.394696282E+03  -0.142341893E+04   0.251327412E+03
   72   25   0.444522962E+03  -0.105796500E+04   0.963421747E+03
   72   26   0.495240921E+03  -0.298417637E+03   0.138230077E+04
   72   27   0.407837327E+03   0.531068859E+03   0.134041287E+04
   72   28   0.200461920E+03   0.122598881E+04   0.837758041E+03
   72   29   0.839279047E+03   0.121553169E+04  -0.251327412E+03
   72   30   0.792283059E+03   0.778917282E+03  -0.100530965E+04
   72   31   0.875427372E+03  -0.555289487E+02  -0.121474916E+04
   72   32   0.986540540E+03  -0.798999721E+03  -0.795870139E+03
   72   33   0.110108544E+04  -0.101534640E+04   0.418879020E+02
   72   34   0.115798032E+04  -0.579365534E+03   0.753982237E+03
   72   35   0.109020235E+04   0.358258901E+03   0.963421747E+03
   72   36   0.975417988E+03   0.998551469E+03   0.544542727E+03
   72   37   0.136299879E+04   0.208339804E+03  -0.586430629E+03
   72   38   0.147832127E+04  -0.240590289E+03  -0.418879020E+02
   72   39   0.141835282E+04   0.481240841E+03   0.418879020E+02
   72   40  -0.147940225E+04   0.168426598E+03  -0.167551608E+03
   72   41  -0.136096349E+04  -0.614051357E+03   0.125663706E+03
   72   42  -0.135293145E+04   0.140941080E+03   0.628318531E+03
   72   43  -0.124021477E+04   0.771132437E+03   0.335103216E+03
   72   44  -0.114543168E+04   0.870401454E+03  -0.418879020E+03
   72   45  -0.115936044E+04   0.227444066E+03  -0.921533845E+03
   72   46  -0.125005750E+04  -0.536324648E+03  -0.628318531E+03
   72   47  -0.753571750E+03  -0.129235572E+04  -0.837758041E+02
   72   48  -0.822766639E+03  -0.105780455E+04   0.670206433E+03
   72   49  -0.851582908E+03  -0.379835609E+03   0.117286126E+04
   72   50  -0.748125012E+03   0.458001654E+03   0.121474916E+04
   72   51  -0.653299105E+03   0.114507380E+04   0.712094335E+03
   72   52  -0.480166274E+03   0.141871696E+04  -0.418879020E+02
   72   53  -0.406365168E+03   0.120271781E+04  -0.795870139E+03
   72   54  -0.412089667E+03   0.527776018E+03  -0.134041287E+04
   72   55  -0.581833035E+03  -0.331414751E+03  -0.134041287E+04
   72   56  -0.658771223E+03  -0.101848690E+04  -0.879645943E+03
   72   57   0.971655490E+02  -0.149285382E+04  -0.837758041E+02
   72   58  -0.232472637E+03  -0.131979236E+04   0.670206433E+03
   72   59  -0.205724048E+02  -0.747316375E+03   0.129852496E+04
   72   60   0.395861469E+02   0.306797150E+03   0.146607657E+04
   72   61   0.186265335E+03   0.857182462E+03   0.121474916E+04
   72   62   0.286401566E+03   0.136620622E+04   0.544542727E+03
   72   63   0.394696282E+03   0.142341893E+04  -0.251327412E+03
   72   64   0.444522962E+03   0.105796500E+04  -0.963421747E+03
   72   65   0.495240921E+03   0.298417637E+03  -0.138230077E+04
   72   66   0.407837327E+03  -0.531068859E+03  -0.134041287E+04
   72   67   0.200461920E+03  -0.122598881E+04  -0.837758041E+03
   72   68   0.839279047E+03  -0.121553169E+04   0.251327412E+03
   72   69   0.792283059E+03  -0.778917282E+03   0.100530965E+04
   72   70   0.875427372E+03   0.555289487E+02   0.121474916E+04
   72   71   0.986540540E+03   0.798999721E+03   0.795870139E+03
   72   72   0.110108544E+04   0.101534640E+04  -0.418879020E+02
   72   73   0.115798032E+04   0.579365534E+03  -0.753982237E+03
   72   74   0.109020235E+04  -0.358258901E+03  -0.963421747E+03
   72   75   0.975417988E+03  -0.998551469E+03  -0.544542727E+03
   72   76   0.136299879E+04  -0.208339804E+03   0.586430629E+03
   72   77   0.147832127E+04   0.240590289E+03   0.418879020E+02
   72   78   0.141835282E+04  -0.481240841E+03  -0.418879020E+02
   73    1  -0.150306210E+04   0.544946225E+02   0.209439510E+03
   73    2  -0.116364742E+04  -0.154186407E+03   0.963421747E+03
   73    3  -0.114963347E+04   0.644890615E+03   0.753982237E+03
   73    4  -0.126816392E+04   0.834287673E+03  -0.418879020E+02
   73    5  -0.137921317E+04   0.327527848E+03  -0.544542727E+03
   73    6  -0.137790390E+04  -0.543246634E+03  -0.335103216E+03
   73    7  -0.125622854E+04  -0.743276834E+03   0.418879020E+03
   73    8  -0.492546003E+03  -0.829352245E+03   0.117286126E+04
   73    9  -0.406543748E+03  -0.335319332E+03   0.142418867E+04
   73   10  -0.414323042E+03   0.811634854E+03   0.121474916E+04
   73   11  -0.501630757E+03   0.132584692E+04   0.544542727E+03
   73   12  -0.647649275E+03   0.135033892E+04  -0.251327412E+03
   73   13  -0.763798001E+03   0.891325637E+03  -0.963421747E+03
   73   14  -0.838518554E+03   0.154208205E+03  -0.125663706E+04
   73   15  -0.830739261E+03  -0.777981382E+03  -0.100530965E+04
   73   16  -0.756031673E+03  -0.127363738E+04  -0.335103216E+03
   73   17  -0.609943990E+03  -0.131213277E+04   0.460766923E+03
   73   18   0.455825097E+03  -0.100081517E+04   0.104719755E+04
   73   19   0.439702348E+03  -0.290480153E+03   0.142418867E+04
   73   20   0.503924560E+03   0.604915860E+03   0.129852496E+04
   73   21   0.420902153E+03   0.124915267E+04   0.753982237E+03
   73   22   0.268496479E+03   0.149404996E+04  -0.418879020E+02
   73   23   0.280084343E+03   0.126260593E+04  -0.795870139E+03
   73   24   0.381380246E+02   0.627551049E+03  -0.138230077E+04
   73   25  -0.335978072E+03  -0.209209134E+03  -0.146607657E+04
   73   26  -0.178331219E+01  -0.101337374E+04  -0.113097336E+04
   73   27   0.202799748E+03  -0.144549053E+04  -0.418879020E+03
   73   28   0.232698079E+03  -0.145250113E+04   0.376991118E+03
   73   29   0.111977043E+04  -0.647097484E+03   0.795870139E+03
   73   30   0.116664458E+04   0.309428566E+03   0.921533845E+03
   73   31   0.110908942E+04   0.966348077E+03   0.376991118E+03
   73   32   0.970901076E+03   0.107288172E+04  -0.460766923E+03
   73   33   0.868414195E+03   0.522289476E+03  -0.113097336E+04
   73   34   0.796073155E+03  -0.443488728E+03  -0.121474916E+04
   73   35   0.857736859E+03  -0.105883949E+04  -0.670206433E+03
   73   36   0.991816659E+03  -0.114303919E+04   0.125663706E+03
   73   37   0.149574228E+04   0.258902831E+03   0.418879020E+02
   73   38   0.138150180E+04   0.519502419E+02  -0.628318531E+03
   73   39   0.144366728E+04  -0.463504720E+03  -0.837758041E+02
   73   40  -0.150306210E+04  -0.544946225E+02  -0.209439510E+03
   73   41  -0.116364742E+04   0.154186407E+03  -0.963421747E+03
   73   42  -0.114963347E+04  -0.644890615E+03  -0.753982237E+03
   73   43  -0.126816392E+04  -0.834287673E+03   0.418879020E+02
   73   44  -0.137921317E+04  -0.327527848E+03   0.544542727E+03
   73   45  -0.137790390E+04   0.543246634E+03   0.335103216E+03
   73   46  -0.125622854E+04   0.743276834E+03  -0.418879020E+03
   73   47  -0.492546003E+03   0.829352245E+03  -0.117286126E+04
   73   48  -0.406543748E+03   0.335319332E+03  -0.142418867E+04
   73   49  -0.414323042E+03  -0.811634854E+03  -0.121474916E+04
   73   50  -0.501630757E+03  -0.132584692E+04  -0.544542727E+03
   73   51  -0.647649275E+03  -0.135033892E+04   0.251327412E+03
   73   52  -0.763798001E+03  -0.891325637E+03   0.963421747E+03
   73   53  -0.838518554E+03  -0.154208205E+03   0.125663706E+04
   73   54  -0.830739261E+03   0.777981382E+03   0.100530965E+04
   73   55  -0.756031673E+03   0.127363738E+04   0.335103216E+03
   73   56  -0.609943990E+03   0.131213277E+04  -0.460766923E+03
   73   57   0.455825097E+03   0.100081517E+04  -0.104719755E+04
   73   58   0.439702348E+03   0.290480153E+03  -0.142418867E+04
   73   59   0.503924560E+03  -0.604915860E+03  -0.129852496E+04
   73   60   0.420902153E+03  -0.124915267E+04  -0.753982237E+03
   73   61   0.268496479E+03  -0.149404996E+04   0.418879020E+02
   73   62   0.280084343E+03  -0.126260593E+04   0.795870139E+03
   73   63   0.381380246E+02  -0.627551049E+03   0.138230077E+04
   73   64  -0.335978072E+03   0.209209134E+03   0.146607657E+04
   73   65  -0.178331219E+01   0.101337374E+04   0.113097336E+04
   73   66   0.202799748E+03   0.144549053E+04   0.418879020E+03
   73   67   0.232698079E+03   0.145250113E+04  -0.376991118E+03
   73   68   0.111977043E+04   0.647097484E+03  -0.795870139E+03
   73   69   0.116664458E+04  -0.309428566E+03  -0.921533845E+03
   73   70   0.110908942E+04  -0.966348077E+03  -0.376991118E+03
   73   71   0.970901076E+03  -0.107288172E+04   0.460766923E+03
   73   72   0.868414195E+03  -0.522289476E+03   0.113097336E+04
   73   73   0.796073155E+03   0.443488728E+03   0.121474916E+04
   73   74   0.857736859E+03   0.105883949E+04   0.670206433E+03
   73   75   0.991816659E+03   0.114303919E+04  -0.125663706E+03
   73   76   0.149574228E+04  -0.258902831E+03  -0.418879020E+02
   73   77   0.138150180E+04  -0.519502419E+02   0.628318531E+03
   73   78   0.144366728E+04   0.463504720E+03   0.837758041E+02
   74    1  -0.400393292E+03  -0.147628473E+04  -0.167551608E+03
   74    2  -0.298664863E+03  -0.137252324E+04   0.628318531E+03
   74    3  -0.978056587E+03  -0.113970000E+04   0.335103216E+03
   74    4  -0.107642907E+04  -0.101668370E+04  -0.418879020E+03
   74    5  -0.464544813E+03  -0.110626470E+04  -0.963421747E+03
   74    6   0.327369227E+03  -0.134590403E+04  -0.670206433E+03
   74    7   0.402764530E+03  -0.147979536E+04   0.125663706E+03
   74    8   0.530439334E+03  -0.994895137E+03   0.104719755E+04
   74    9  -0.283310761E+03  -0.775482343E+03   0.129852496E+04
   74   10  -0.105237795E+04  -0.576302116E+03   0.963421747E+03
   74   11  -0.148300470E+04  -0.324555905E+03   0.251327412E+03
   74   12  -0.141070623E+04  -0.284931720E+03  -0.544542727E+03
   74   13  -0.904958406E+03  -0.270628334E+03  -0.121474916E+04
   74   14  -0.648892320E+02  -0.462832373E+03  -0.146607657E+04
   74   15   0.762712923E+03  -0.712020505E+03  -0.113097336E+04
   74   16   0.115775446E+04  -0.923011332E+03  -0.418879020E+03
   74   17   0.109317159E+04  -0.101521353E+04   0.376991118E+03
   74   18   0.928273763E+03  -0.174634568E+03   0.121474916E+04
   74   19   0.306340961E+03   0.181492767E+01   0.150796447E+04
   74   20  -0.703693420E+03   0.275524687E+03   0.134041287E+04
   74   21  -0.126340657E+04   0.514325215E+03   0.712094335E+03
   74   22  -0.140464280E+04   0.622707923E+03  -0.837758041E+02
   74   23  -0.108915844E+04   0.638562317E+03  -0.879645943E+03
   74   24  -0.434132162E+03   0.518245874E+03  -0.138230077E+04
   74   25   0.499516401E+03   0.299958215E+03  -0.142418867E+04
   74   26   0.114144206E+04   0.232953759E+03  -0.100530965E+04
   74   27   0.150632868E+04  -0.188715038E+03  -0.251327412E+03
   74   28   0.142084651E+04  -0.229070635E+03   0.544542727E+03
   74   29   0.683460001E+03   0.724626684E+03   0.117286126E+04
   74   30  -0.175914804E+03   0.980436324E+03   0.117286126E+04
   74   31  -0.784984078E+03   0.118646704E+04   0.586430629E+03
   74   32  -0.771663801E+03   0.130735398E+04  -0.251327412E+03
   74   33  -0.159056310E+03   0.122199893E+04  -0.921533845E+03
   74   34   0.700318495E+03   0.101396958E+04  -0.921533845E+03
   74   35   0.130510647E+04   0.743106894E+03  -0.335103216E+03
   74   36   0.131091354E+04   0.629800568E+03   0.502654825E+03
   74   37   0.184668326E+03   0.146909595E+04   0.418879020E+03
   74   38   0.332911806E+03   0.148765243E+04  -0.209439510E+03
   74   39   0.771184543E+03   0.128871454E+04   0.335103216E+03
   74   40  -0.400393292E+03   0.147628473E+04   0.167551608E+03
   74   41  -0.298664863E+03   0.137252324E+04  -0.628318531E+03
   74   42  -0.978056587E+03   0.113970000E+04  -0.335103216E+03
   74   43  -0.107642907E+04   0.101668370E+04   0.418879020E+03
   74   44  -0.464544813E+03   0.110626470E+04   0.963421747E+03
   74   45   0.327369227E+03   0.134590403E+04   0.670206433E+03
   74   46   0.402764530E+03   0.147979536E+04  -0.125663706E+03
   74   47   0.530439334E+03   0.994895137E+03  -0.104719755E+04
   74   48  -0.283310761E+03   0.775482343E+03  -0.129852496E+04
   74   49  -0.105237795E+04   0.576302116E+03  -0.963421747E+03
   74   50  -0.148300470E+04   0.324555905E+03  -0.251327412E+03
   74   51  -0.141070623E+04   0.284931720E+03   0.544542727E+03
   74   52  -0.904958406E+03   0.270628334E+03   0.121474916E+04
   74   53  -0.648892320E+02   0.462832373E+03   0.146607657E+04
   74   54   0.762712923E+03   0.712020505E+03   0.113097336E+04
   74   55   0.115775446E+04   0.923011332E+03   0.418879020E+03
   74   56   0.109317159E+04   0.101521353E+04  -0.376991118E+03
   74   57   0.928273763E+03   0.174634568E+03  -0.121474916E+04
   74   58   0.306340961E+03  -0.181492767E+01  -0.150796447E+04
   74   59  -0.703693420E+03  -0.275524687E+03  -0.134041287E+04
   74   60  -0.126340657E+04  -0.514325215E+03  -0.712094335E+03
   74   61  -0.140464280E+04  -0.622707923E+03   0.837758041E+02
   74   62  -0.108915844E+04  -0.638562317E+03   0.879645943E+03
   74   63  -0.434132162E+03  -0.518245874E+03   0.138230077E+04
   74   64   0.499516401E+03  -0.299958215E+03   0.142418867E+04
   74   65   0.114144206E+04  -0.232953759E+03   0.100530965E+04
   74   66   0.150632868E+04   0.188715038E+03   0.251327412E+03
   74   67   0.142084651E+04   0.229070635E+03  -0.544542727E+03
   74   68   0.683460001E+03  -0.724626684E+03  -0.117286126E+04
   74   69  -0.175914804E+03  -0.980436324E+03  -0.117286126E+04
   74   70  -0.784984078E+03  -0.118646704E+04  -0.586430629E+03
   74   71  -0.771663801E+03  -0.130735398E+04   0.251327412E+03
   74   72  -0.159056310E+03  -0.122199893E+04   0.921533845E+03
   74   73   0.700318495E+03  -0.101396958E+04   0.921533845E+03
   74   74   0.130510647E+04  -0.743106894E+03   0.335103216E+03
   74   75   0.131091354E+04  -0.629800568E+03  -0.502654825E+03
   74   76   0.184668326E+03  -0.146909595E+04  -0.418879020E+03
   74   77   0.332911806E+03  -0.148765243E+04   0.209439510E+03
   74   78   0.771184543E+03  -0.128871454E+04  -0.335103216E+03
   75    1   0.328610879E+03   0.136866153E+04  -0.670206433E+03
   75    2   0.661637298E+03   0.785511744E+03  -0.117286126E+04
   75    3  -0.161702579E+03   0.963656007E+03  -0.121474916E+04
   75    4  -0.590924105E+03   0.131806827E+04  -0.586430629E+03
   75    5  -0.113242032E+03   0.155429012E+04   0.418879020E+02
   75    6   0.714592706E+03   0.138301664E+04   0.837758041E+02
   75    7   0.110974058E+04   0.972733323E+03  -0.502654825E+03
   75    8   0.125687914E+04  -0.377671199E+02  -0.921533845E+03
   75    9   0.515660479E+03  -0.122922334E+03  -0.146607657E+04
   75   10  -0.391039683E+03   0.593907040E+02  -0.150796447E+04
   75   11  -0.102830454E+04   0.432294801E+03  -0.108908545E+04
   75   12  -0.124876527E+04   0.871026568E+03  -0.335103216E+03
   75   13  -0.960088127E+03   0.116897589E+04   0.376991118E+03
   75   14  -0.301169285E+03   0.125136574E+04   0.879645943E+03
   75   15   0.613506440E+03   0.109762533E+04   0.921533845E+03
   75   16   0.129971287E+04   0.698913967E+03   0.502654825E+03
   75   17   0.152533538E+04   0.275090140E+03  -0.167551608E+03
   75   18   0.120319085E+04  -0.828372582E+03  -0.544542727E+03
   75   19   0.528511389E+03  -0.982326184E+03  -0.108908545E+04
   75   20  -0.316696648E+03  -0.866581025E+03  -0.125663706E+04
   75   21  -0.107620368E+04  -0.511404245E+03  -0.100530965E+04
   75   22  -0.150887158E+04  -0.107612245E+03  -0.376991118E+03
